,y
5834,0
9823,0
28115,0
33306,0
24443,0
29812,0
15376,0
33018,0
12182,0
20185,0
28710,1
6320,0
23492,0
26602,0
34732,0
39145,0
44543,0
32457,0
44180,0
2224,0
25698,0
25410,0
16214,0
31347,0
5573,0
37307,0
5795,0
42109,1
5740,0
19013,0
37512,1
40602,0
41643,1
5278,0
15279,0
35221,0
22451,0
14091,0
28006,0
22749,0
26933,0
3168,0
31913,0
23560,0
24158,1
14031,0
7018,0
42526,1
37729,0
15653,0
12239,0
38830,0
28294,0
9229,0
5587,0
5592,0
34012,0
18696,0
31582,0
14747,0
8246,0
16242,0
39339,0
44527,1
15377,0
12147,0
159,0
25251,1
1589,0
24051,0
15373,1
38349,0
23085,0
7192,0
16571,0
10578,0
30766,0
23880,0
34340,0
35612,0
33220,0
22180,0
15596,0
44843,1
28470,0
23797,0
35564,0
36485,0
38470,0
4728,0
17627,0
2952,0
35339,0
30638,0
10352,0
39249,0
40139,1
15721,0
40607,0
24313,0
12451,0
43537,0
15275,0
5187,0
22037,1
8551,0
38026,0
18519,0
28236,0
2092,0
21799,0
10209,0
32971,0
24338,0
19815,0
1098,0
1381,0
42545,1
8607,0
21286,0
11530,0
28198,0
15042,0
10435,0
29234,0
42772,1
41232,1
11392,0
41176,1
7297,0
8070,0
12937,0
20625,0
9766,0
32808,0
3364,0
1088,0
12868,0
10888,0
11592,0
44266,1
19230,0
10505,0
12308,0
27826,0
20541,0
15911,0
11946,0
39121,0
17616,0
276,0
12415,0
26959,0
22322,0
19342,0
36690,0
21167,0
5847,0
36204,0
27119,1
33921,1
24582,0
26926,1
24061,1
25534,0
2490,0
21832,0
40526,1
14486,0
36719,0
15076,0
2384,0
8018,0
39868,0
16504,0
34647,0
19508,0
33148,0
41878,0
28414,0
42280,1
42118,0
18359,0
21088,1
28769,0
3803,0
30402,0
36320,0
36609,1
39426,1
43648,0
12994,0
20883,0
42291,1
13530,0
28080,0
7271,0
38131,0
40713,0
12985,0
7168,0
12871,0
29551,0
38651,0
37545,0
882,0
32288,1
13897,0
29705,0
557,0
1960,0
1207,0
25568,0
7686,0
16864,1
26102,0
28324,0
10487,0
19600,0
3631,0
1708,0
26437,1
24858,0
1140,1
38991,0
10240,0
26501,0
35444,1
25248,0
14856,0
1307,0
18956,1
12454,0
19223,0
39689,1
9431,0
34935,0
20224,0
19559,0
43086,0
13286,0
26778,0
37788,1
16001,0
25895,0
30670,0
34411,0
19845,0
9716,0
358,0
138,0
8493,0
26148,0
16771,0
340,0
4858,0
9571,0
10584,0
5500,0
21305,0
8558,0
10915,0
1932,0
2352,0
15853,0
3237,0
27732,0
39935,0
36591,0
34720,0
5621,0
14977,0
20543,0
25388,0
18805,0
6346,0
6141,1
785,0
30419,0
23187,0
27750,0
31794,0
8038,0
8317,0
6315,0
22058,0
18561,0
2169,0
14142,0
18698,0
26433,0
11828,0
25849,0
6593,0
37242,1
7599,0
24339,0
4653,0
28242,0
33226,0
19804,0
7071,0
43303,0
42589,0
5746,0
17443,0
29520,0
26055,0
11953,0
929,0
44273,1
22865,0
8769,0
11122,0
28813,0
11740,1
2011,0
17302,0
40395,0
42388,0
18995,0
27856,0
21317,0
26183,0
39348,0
44696,0
16395,0
11174,0
40619,0
22980,0
36145,0
44494,1
18024,0
1141,0
10235,0
15438,1
16748,0
3135,0
39774,1
43155,0
18631,0
17863,0
34607,0
28027,0
36043,0
10215,0
36804,1
43883,0
24966,0
36284,0
35442,0
17519,0
13753,0
10518,0
34603,0
7463,0
38408,0
43020,1
39848,0
9344,0
12338,0
37453,0
9430,0
38260,0
43806,1
1998,0
24380,0
34640,0
2282,0
28955,0
28685,0
13395,1
22798,0
6441,0
28013,0
6033,0
33170,0
30389,0
34412,0
11779,0
19544,0
17159,0
40502,1
40328,0
11383,0
4659,0
12499,0
9103,0
10060,0
34626,0
20589,0
36652,0
37838,0
5891,0
14380,0
19091,0
24322,0
16720,0
36592,0
29824,0
43011,1
33719,1
10653,0
34558,0
32418,0
16982,0
25011,0
3745,0
17378,0
38227,0
43246,0
23391,0
1875,0
22197,0
3761,0
43722,1
35836,1
13657,0
13149,0
37399,0
15816,0
3322,0
43092,1
22442,0
3312,0
42506,0
42630,1
12745,0
8212,0
17745,0
21391,0
16023,1
34301,0
15118,0
22215,1
4493,0
22060,0
3113,0
35650,0
33639,0
43371,0
4914,0
5465,0
22773,0
27021,1
5484,0
31353,0
12607,0
43244,1
3829,1
16729,0
30518,0
37481,0
37771,0
29091,0
37434,0
17548,0
17714,0
21185,0
6798,0
5810,0
30535,0
17844,0
5412,0
8335,0
30135,0
29554,0
2800,0
10334,0
24016,0
29049,0
19840,0
40599,0
4379,0
41705,0
28949,0
21264,0
6718,0
26528,0
28385,0
2261,0
40213,0
20394,0
42086,1
32343,0
11192,1
17574,0
34791,1
193,0
44866,0
8772,0
30811,0
21915,0
33555,0
31275,1
17867,0
18235,0
28819,0
12468,0
30499,0
24386,0
14872,0
14571,0
16794,0
44703,1
26665,0
6319,0
6583,0
26971,0
34231,0
32190,0
33126,0
23867,0
20966,0
9170,0
25650,0
30616,0
19905,0
7370,0
2044,0
7158,0
16293,0
7853,0
13618,0
30478,0
1492,0
43232,1
778,0
9887,0
31616,1
9279,0
35308,0
23582,0
21179,0
5376,0
24189,0
40588,1
16237,0
14853,1
8261,0
32778,0
5829,0
32824,1
26973,0
32714,0
11242,0
29508,0
11641,0
6818,0
31671,0
14144,0
34244,0
4494,0
13077,0
29320,0
13690,1
13951,0
11004,0
7232,0
28381,0
10414,0
5077,0
24280,0
21784,0
19335,0
43400,1
4089,0
18356,0
34534,0
4250,0
23397,0
8474,0
8789,0
22016,0
12111,0
6144,0
38445,0
15041,1
9033,0
20985,0
2659,0
141,0
2597,0
6703,0
15227,0
17766,0
2454,0
22759,0
7420,0
21130,0
10451,0
29532,0
43258,1
23968,0
16848,0
8181,0
28292,0
9530,0
6372,0
37412,0
22434,0
33225,0
9796,0
25231,0
41830,0
36614,0
44536,1
28811,0
38563,0
39128,0
10695,0
1958,0
155,0
10489,0
43486,0
37362,0
1089,0
22443,0
27532,1
12578,0
9124,0
32618,0
40734,1
11103,0
18063,0
6982,0
6418,0
16026,0
41871,0
11441,0
18715,0
39880,0
33882,1
5435,0
43506,1
13233,0
6452,0
18104,0
25572,0
30128,0
24781,0
25833,0
20220,0
36132,0
4080,0
41961,1
44485,0
587,0
9348,0
42644,1
44682,0
26491,0
21959,0
30106,0
16304,0
30946,0
645,0
30145,0
9589,0
32236,0
11741,0
15040,0
33010,0
23186,0
24233,0
26531,0
36648,0
26835,0
9754,0
8006,0
16159,0
20100,0
8440,0
26186,0
1529,0
1125,0
33707,1
1283,0
31868,1
44084,0
39967,0
15153,0
2591,0
5908,0
11207,0
39917,0
2307,0
25204,0
20079,0
17076,0
33396,0
23566,0
19589,0
6631,1
4136,1
1898,0
13941,0
282,0
258,0
11118,0
6532,0
37727,0
19211,0
14725,0
11533,0
19914,0
29155,0
6973,0
13524,0
38007,0
2285,0
22458,0
40862,1
21043,0
21389,0
6712,0
44463,1
10405,0
21806,0
33259,0
6413,0
2551,0
29466,0
6854,1
32674,0
38330,0
13492,0
23142,0
26406,0
21258,0
18663,0
41987,1
23663,0
25659,0
20359,0
13568,0
22272,0
16285,0
34897,0
29134,0
39977,0
18494,0
6825,0
27640,0
781,0
14943,0
18138,0
30814,0
30948,0
10985,0
6521,0
5776,0
30949,0
13174,1
30589,0
9285,0
9371,0
12821,1
18713,0
37839,0
10802,0
44896,0
1727,0
16999,0
4667,0
30667,0
24503,0
8537,0
27749,0
3751,0
12926,0
12724,0
30591,1
11409,0
97,0
3138,0
14361,0
17926,1
13143,0
3649,0
12487,0
1633,0
21013,0
18479,0
23495,0
6173,0
7523,0
33356,0
32332,0
9881,0
44160,1
19451,0
33381,0
15356,0
23030,0
44578,0
24275,1
42857,0
7347,0
6306,0
42838,0
44593,0
16381,0
29071,0
22369,0
18327,0
43328,1
44429,1
34537,0
28244,1
18750,0
20649,0
5434,0
22682,0
42639,1
2539,0
11931,0
43727,0
41919,0
43845,0
1171,0
7929,0
14293,0
31374,1
32278,0
42998,1
36784,0
17078,0
15897,0
44276,0
18686,0
40801,0
2643,0
30330,0
5349,0
30524,0
41816,0
32988,0
7898,0
9835,0
34798,0
28063,0
32607,0
17020,0
8463,0
19680,0
34758,0
162,0
37782,0
43124,0
9559,0
27053,0
37497,0
9069,1
1431,0
15265,0
23266,0
13979,0
1619,0
7712,0
7738,0
37067,0
7533,0
17074,0
13496,0
3385,0
2839,0
29328,0
5107,0
15082,0
29325,0
19720,0
26217,0
25295,0
2096,1
22447,0
8001,0
29268,0
16375,0
5019,0
25138,0
17838,0
23298,0
18999,1
18289,0
24586,0
35541,0
32389,0
6399,0
28288,0
34881,0
8331,0
30284,0
41812,1
3472,0
14476,0
18514,0
30270,0
34517,1
18399,0
30463,0
34067,1
12450,0
10030,0
21627,1
33803,1
16189,0
9520,0
27402,0
25067,0
19199,0
1651,0
33614,0
33953,1
10722,0
6258,0
28870,0
5471,0
29427,0
16049,0
10260,0
13431,0
37877,0
21823,0
541,0
42108,0
12695,0
5999,0
3391,0
28747,0
14230,0
16034,0
45141,0
11007,0
36743,0
27539,0
6645,0
29766,0
23239,0
16092,0
3587,0
29213,0
36076,0
2563,0
27782,0
42675,0
37820,0
33864,0
38675,0
26677,0
14541,0
2023,0
13112,0
44062,0
7911,0
43747,1
23720,0
1013,0
18318,0
42019,0
38035,0
9598,0
34963,0
17086,0
23777,0
12089,1
5112,0
24302,0
34562,1
36767,1
15383,0
23944,0
40388,0
19878,0
13948,0
26848,0
35867,0
10807,0
19038,0
19368,0
37916,0
2159,0
31672,1
11331,0
25514,0
14046,0
14570,0
39229,0
36751,0
34212,0
3082,0
2520,0
43444,0
43633,1
38803,0
16837,0
25876,0
22669,0
36511,0
41337,0
22676,0
29822,1
36084,0
9498,0
39035,0
5928,0
29741,0
16411,0
18455,0
18042,1
8896,0
8708,0
1376,0
1724,0
27060,1
3755,0
29755,0
20572,0
36866,0
26078,0
24874,0
13060,0
19926,0
28460,0
23401,0
20719,0
28943,0
14575,0
29350,0
17035,0
23927,0
33085,0
14219,0
16002,0
39949,0
28060,0
42773,0
37659,0
10738,0
30857,1
12260,1
18549,0
33469,0
43843,1
11437,0
14295,0
2461,0
12277,0
27429,0
11891,0
39912,0
38730,0
4584,0
22175,0
26822,0
23969,0
16910,0
29937,0
43997,0
3984,0
39087,0
42692,0
33564,0
17158,0
21997,0
5980,0
25243,0
20136,0
34980,0
45083,1
20674,0
12506,0
42616,0
26205,0
6981,0
32141,1
11826,0
25554,0
31198,1
35160,0
17635,0
23904,0
39295,0
13282,0
28286,0
44261,1
5441,0
10761,0
39277,0
41748,0
29972,0
27081,0
28154,0
38294,0
38114,0
4532,0
9868,0
10144,0
28919,0
22817,0
16536,0
18057,0
11282,0
35495,0
24050,1
28098,1
7790,0
36240,0
28774,0
4942,0
42007,1
26740,0
22627,0
39867,1
30127,0
31202,0
25447,0
7101,0
8082,1
23486,0
43125,0
43558,0
27441,1
41690,1
25380,0
28687,0
20286,0
42867,1
23576,0
42096,0
6174,0
3632,0
39056,0
25016,0
33176,0
3192,0
32800,0
30927,0
19882,0
30636,0
26051,0
43430,0
14060,0
7396,0
21228,0
33377,0
28427,0
37503,0
25137,0
38611,0
10751,0
24361,0
29316,0
22430,0
4799,0
10636,0
4796,0
41440,1
163,0
671,0
44973,1
16057,0
24833,0
22753,0
30800,0
25492,0
5544,0
40777,1
24038,1
23191,1
7760,0
37621,0
6550,0
24298,0
4482,0
3717,0
10839,0
38924,0
9958,1
31190,1
34333,0
27621,0
26731,0
30890,0
31254,1
14822,1
33551,0
5695,0
32387,0
42484,0
15426,0
37301,0
12413,0
44167,1
42901,0
3293,0
41795,1
34187,0
1382,0
23326,0
34422,0
32019,0
41584,0
23305,0
31839,1
6408,0
9076,0
28157,0
28877,0
5450,0
29810,0
37862,0
25048,0
30174,0
26542,1
36634,0
39272,0
31513,0
13832,0
39938,0
6432,0
6612,0
27302,0
37963,0
20738,0
12332,0
18273,0
12679,0
35278,1
28195,0
33629,1
8736,0
11918,0
28779,0
11873,0
7969,0
23578,0
40124,1
31838,0
16925,0
17352,0
39921,1
35748,0
5774,0
23443,0
35314,0
11140,0
14720,0
8431,0
37701,0
31071,1
25725,0
31568,0
5903,0
8288,0
30000,0
8986,0
5658,0
28953,0
38691,0
7375,0
43916,1
6723,0
24242,0
12688,0
8266,0
40477,1
29635,0
31766,0
28511,0
8327,0
7631,0
11423,0
34610,0
21938,0
25185,0
12331,0
33344,0
31998,0
36891,0
24835,0
5437,0
4438,0
10384,0
24997,0
17831,0
24853,0
37190,1
36051,0
18078,0
42701,1
38083,0
18885,0
30698,0
35601,0
18797,0
22654,0
5784,0
16168,0
19174,0
9717,0
10701,0
44537,1
4896,0
26358,0
20426,0
13398,0
32932,0
16674,0
32392,0
18757,0
41339,0
26132,0
29317,0
37227,0
7448,0
33020,1
15906,1
34463,1
10756,0
39907,0
45201,1
42907,0
29344,0
3084,0
33416,0
23211,0
35449,0
207,0
28998,0
25608,0
3375,0
10528,0
42844,1
30153,0
43421,1
32023,1
9688,0
19206,0
5251,1
32597,0
8535,0
40210,0
43591,1
40763,1
44324,1
34519,0
14488,0
4256,0
43158,1
2475,0
10758,0
5053,0
3714,1
6706,0
2472,0
37973,0
10108,0
31383,1
16461,0
14214,0
7845,0
12325,0
39548,0
25782,0
31023,1
10795,0
33909,1
17630,0
44928,0
29387,0
32512,0
43110,1
23178,0
32133,0
28498,0
4359,0
17732,0
33553,0
21405,0
7423,0
39436,0
27229,0
9162,0
26138,0
23726,0
40406,0
33771,0
27058,0
16019,0
2852,0
11697,0
41637,0
15000,0
17019,0
29360,0
17638,0
26176,0
42438,1
3041,0
16040,0
37794,0
145,0
23398,0
36057,0
31926,0
7229,0
36467,0
39591,0
34100,0
36009,0
44945,0
31417,0
9854,0
38536,0
10619,0
16398,0
37400,0
28568,0
44582,0
23267,0
34084,0
23684,0
15226,0
22681,0
44645,0
13677,0
42684,1
5497,0
21681,0
42384,0
34582,0
12151,0
42451,0
24627,0
6443,0
8638,0
24505,0
18748,0
23500,0
3655,0
7054,0
29750,0
34070,0
20834,0
34921,1
23185,0
12291,0
42657,1
43203,1
13470,0
6896,0
42668,1
36394,0
27133,0
28227,0
7153,0
6014,0
37666,0
13079,0
36930,0
8908,0
39326,0
21633,0
27780,0
4432,0
43274,1
33190,0
24612,0
39354,0
13181,0
27003,0
16178,0
26982,0
25535,0
8236,0
11565,0
27614,0
11558,0
16358,0
21642,0
32795,0
4761,0
1177,0
31364,1
26539,0
35647,0
6473,0
28457,0
22625,0
42002,1
12042,0
35773,0
25553,0
11209,0
39794,0
14441,0
22454,0
31026,0
28160,0
8929,0
17829,0
44937,1
31340,0
35659,0
12180,0
9110,0
34974,0
37590,0
27739,0
23631,0
3727,0
26216,1
41797,0
40973,0
1367,0
3713,0
38234,0
17777,0
25442,0
33784,0
31132,1
7763,1
36337,0
4115,0
26229,0
1667,0
29181,0
35957,1
25939,0
39898,0
488,0
19619,0
27224,0
6926,0
21598,0
7850,0
5706,0
40917,1
17092,0
37889,0
4034,0
36075,0
8127,0
27000,1
13383,0
42303,0
44819,1
13601,0
43434,1
44097,1
30675,0
37224,0
42839,0
29275,0
43903,0
44363,0
44530,1
24105,0
15508,0
28641,0
22484,0
15581,0
38022,0
44155,1
13673,0
40303,0
23210,1
42775,1
41990,1
42340,0
10227,0
4471,0
17280,1
1969,0
12597,0
32572,0
38541,0
22924,0
39078,0
12117,0
13608,0
40379,1
9112,0
3250,0
6572,0
6640,0
15402,0
23873,1
125,0
38154,0
1239,0
35073,0
41251,0
25627,1
34013,1
9202,0
29872,0
39764,0
37962,0
28420,0
10726,1
20682,0
1058,0
39046,0
15364,0
27436,1
281,0
25635,0
25908,0
968,0
16006,0
20342,0
34723,0
17663,0
619,0
18314,0
1742,0
17779,0
14139,0
26171,0
9849,0
36352,0
26944,0
26804,0
15567,0
6118,0
35962,0
19581,0
42283,1
6101,0
16964,0
43336,1
23053,0
23513,0
13998,0
38679,0
6278,0
42256,1
44059,0
11085,0
5726,0
10833,0
16658,0
33413,0
39214,1
36158,0
12590,0
32435,0
20944,0
21933,0
13764,0
43022,0
2113,0
26632,0
36000,0
3815,0
41105,0
35939,0
35062,0
4600,0
32797,0
34430,0
29068,0
44216,0
35149,0
4649,0
26932,0
33158,0
22874,0
525,0
41915,0
11563,0
12767,0
23293,0
26739,0
19980,0
27506,0
19347,0
33313,0
21121,0
42245,1
17783,0
29442,0
12203,0
11173,0
26033,0
26974,0
12005,0
22021,0
31601,0
31876,0
25865,0
6565,0
4704,0
15286,1
39079,1
33739,1
39459,1
36237,0
25979,1
12805,0
8597,0
34855,0
956,0
7007,0
30043,0
33136,1
16314,0
39020,0
28722,1
8948,0
14029,0
45186,0
2921,0
37428,0
661,0
16087,0
39841,0
10183,0
20054,0
24379,0
26927,0
4791,0
2356,0
28396,0
18316,0
44844,1
20027,0
31906,0
26761,0
17655,0
13615,0
1560,0
10328,0
7181,0
15353,0
15317,0
36893,0
29561,0
21293,0
33298,0
33678,0
8603,0
16410,0
27977,0
45148,1
899,0
32991,0
33242,1
26646,0
35214,0
24842,0
13632,0
25699,0
3390,0
26305,0
36695,0
25307,0
33336,0
26031,0
39701,0
18445,0
1925,0
38866,0
44404,1
25019,0
9080,0
105,0
3042,0
16374,0
10363,0
32873,0
23412,0
15529,1
43217,0
23130,0
18338,0
27440,1
6370,0
22441,0
9129,0
8907,0
35504,1
30827,0
29797,0
8785,0
45012,1
39515,0
43424,1
9770,0
3763,0
32997,0
30103,0
43867,0
41704,1
21810,1
6156,0
26159,0
41141,0
17778,0
29025,0
30031,0
26605,0
36951,0
20177,0
29775,0
16972,0
35217,0
5111,0
9210,0
44027,0
8714,0
34547,0
13550,0
28557,0
11538,0
3225,1
526,0
15255,0
5657,0
41668,0
38843,0
17348,0
39126,0
30723,0
20022,0
17439,0
8784,0
8713,0
3381,0
36460,0
5778,0
39357,0
21569,0
34391,1
19999,0
18644,0
23032,0
45208,1
26401,0
17180,0
41768,0
19445,1
26447,0
1980,0
11427,0
19987,0
12859,0
7426,0
5628,0
32212,0
34466,1
28618,0
16340,0
39230,0
33772,0
32363,0
28103,0
22048,0
11724,0
3094,0
13264,0
23425,0
17487,0
10398,0
35628,0
41862,1
3343,0
16427,0
32248,0
6542,0
23665,0
14292,0
36140,0
13028,0
26045,0
11747,0
44013,1
29257,0
27098,1
27586,0
31614,0
7815,0
21515,0
27099,0
35212,0
21432,0
21736,0
25354,0
11941,0
21200,0
24876,0
37583,0
23836,0
2353,0
11385,0
20958,0
9079,0
8075,0
14863,0
7493,0
44398,1
7061,0
13510,0
16666,0
5086,0
26676,0
25837,0
35166,0
33355,0
1435,0
13284,0
42223,0
21742,0
29273,0
10708,0
5447,0
1007,0
31591,0
37327,0
12990,0
7011,0
31982,0
34848,0
1136,0
9884,0
30236,0
21733,0
10179,0
33078,0
26139,0
26604,0
18792,0
26721,0
36782,0
42550,1
36525,0
11702,1
22903,0
2719,0
40345,1
12715,0
2808,0
9019,0
22545,0
2469,0
3739,0
20675,0
26308,0
32104,0
33146,0
39708,0
18093,0
31306,0
2139,0
19628,0
7316,0
20700,0
34096,0
26588,0
6185,0
30577,0
11305,0
1591,0
44529,1
18551,0
2396,0
9518,0
38017,0
21457,0
20425,0
41771,1
3021,0
9905,0
41012,0
29141,0
41889,0
5297,0
3973,0
21760,0
14667,1
4134,0
33758,0
40075,0
25575,0
15589,0
42536,0
29208,0
28857,0
25947,0
23279,0
37800,0
17607,0
32300,0
43658,1
23890,0
18029,0
17679,0
17769,0
34717,0
37459,0
10224,0
33676,0
7289,0
7908,0
28847,0
24594,0
26701,0
25441,0
18855,0
7659,1
42890,0
26188,0
30464,0
18302,0
11364,0
726,0
7216,0
8247,0
15881,0
14203,1
43529,0
27392,0
17325,0
40058,0
11595,0
34173,0
36348,0
41860,1
38213,0
15939,0
14903,0
24278,0
14565,0
34652,0
29773,0
40986,0
806,0
37589,0
32139,0
41914,1
44260,0
45164,0
43210,0
31899,0
9157,0
23911,0
15156,0
4495,0
35416,0
43960,0
25296,0
40616,1
32929,0
34817,0
32429,0
24967,0
33949,1
2050,0
20149,0
32749,0
10818,0
12678,0
3431,0
24590,0
39853,0
37145,0
10618,0
18160,0
19900,0
33055,0
12987,0
8438,0
29645,0
44959,0
41789,1
44854,0
30602,0
3811,0
13923,0
29985,1
27804,0
9998,0
29446,0
37130,0
545,0
8504,0
15233,0
9325,0
13741,0
28703,0
27361,0
7566,0
15321,1
6642,0
28551,1
41014,1
12653,0
23524,0
20667,0
31721,0
2984,0
29882,1
16519,0
13412,0
30923,0
35451,0
9376,0
24093,0
21782,0
614,0
17855,0
37281,0
19431,0
25526,0
36078,0
6739,0
34284,0
29414,0
41802,0
17910,0
44218,0
15027,0
11124,0
4233,0
24086,0
8822,0
37214,0
16779,0
28937,0
19546,0
22306,0
12184,0
41376,0
4807,0
29727,0
44022,0
27951,0
25080,0
11920,0
15901,0
5321,0
39903,0
2421,0
1750,0
11346,0
12256,0
44908,0
338,0
24807,0
1341,0
44714,1
28486,0
36424,0
21526,0
35788,0
6962,0
4091,0
26228,0
23065,0
23407,0
20586,0
19938,0
9652,0
41147,1
20592,0
34036,0
28161,0
24370,0
13353,0
18028,0
9132,0
60,0
34024,1
37920,0
35127,0
15052,0
34904,0
1524,0
40401,1
32937,0
481,0
38906,0
24074,1
12114,0
15855,0
32003,0
1762,0
8944,0
40499,0
21798,0
23879,0
29093,0
4854,0
2711,0
23164,0
28785,0
31479,0
11048,0
24778,0
25728,0
6821,1
24079,1
13084,0
21880,0
11557,0
21177,0
19255,0
38725,1
35851,0
44142,0
36413,0
29389,0
24043,0
35812,0
35753,0
11666,0
27545,0
8648,0
31003,0
4264,0
29418,0
17034,0
15650,0
40776,0
16730,0
40825,1
1622,0
12877,0
31912,0
22187,0
39968,1
44465,1
31669,0
38259,0
26681,0
31905,1
16463,0
8998,0
11374,0
41417,0
17690,0
23767,0
34088,0
41212,0
36817,0
35383,0
12810,0
2573,0
27872,0
35970,0
28545,0
37615,0
20612,0
24573,0
2106,0
19068,0
29991,0
17776,0
43877,0
7085,0
1279,0
13224,0
33588,0
14600,0
11384,0
37350,0
29394,0
44861,0
15362,0
37625,0
19983,0
22429,0
23250,0
42896,0
8707,0
31435,0
13863,0
41890,0
36236,0
20084,0
2198,0
16037,0
4426,0
6152,0
17332,0
822,0
21394,0
41140,0
12177,0
18927,0
9505,0
31837,1
21597,0
44675,0
7972,0
13578,0
35838,0
20064,0
24176,1
40002,0
6724,0
3301,0
19699,0
31496,0
8521,0
10684,0
30694,0
11000,0
44989,0
19851,0
26415,0
40427,0
16443,0
10095,0
34265,0
37657,0
13090,0
40822,0
12344,0
25538,0
38581,0
11487,0
26753,0
38016,0
6647,0
28881,1
38274,0
33552,0
18454,0
23585,0
28087,0
7313,0
24877,0
42476,0
20913,0
27968,0
2717,0
2079,0
27981,0
33735,1
24458,0
2482,0
26854,0
41965,1
1759,0
9986,1
20811,1
9918,0
21572,0
31211,0
24933,1
37027,0
19821,0
4946,0
27712,0
38372,0
16246,0
10397,0
19102,0
4758,0
28750,0
37164,0
22368,0
19961,0
5301,0
1990,0
13493,0
4973,0
44917,0
6785,0
36384,0
8668,0
8072,0
8579,0
7975,0
43098,0
34409,0
25166,0
40754,0
13227,0
32425,0
36996,0
39240,0
31896,0
9526,0
11696,0
2708,0
39298,0
37446,0
34638,1
35856,0
19261,0
1645,0
36201,0
36260,0
22122,0
11055,0
34576,0
13722,0
3798,0
3369,0
39980,0
20535,0
41579,1
27648,0
126,0
38743,0
15347,0
37235,0
39931,1
19920,0
27322,0
33611,0
26231,0
15332,0
17373,0
7785,0
10382,0
10459,0
2443,0
24954,0
10543,0
814,0
13002,0
44166,0
43895,0
14157,0
12300,0
5781,0
34900,0
33577,0
10149,0
39682,0
35458,0
16483,0
20614,0
3757,0
35675,0
18760,0
14386,0
20108,0
36012,0
40647,1
6361,0
44321,1
29502,0
23725,0
43888,1
37396,0
32281,1
19034,0
2243,0
38157,0
2336,0
17339,0
32170,0
44044,0
1120,0
32200,1
10791,0
33203,0
922,0
9448,0
25069,0
5410,0
5790,0
15378,0
21957,0
31289,0
24535,0
17591,0
31126,1
27218,0
41173,1
1970,0
11304,0
4019,0
26743,0
36471,0
18386,0
11248,0
34032,1
2192,0
19101,0
9186,0
18579,0
37454,0
21532,0
5986,0
6567,0
7806,0
11956,0
39727,0
28189,0
29303,0
9512,0
43319,1
18525,0
17454,0
14064,0
16989,0
20616,0
40361,0
77,0
23946,0
19287,0
15528,0
21209,1
23339,0
30539,1
41848,1
8009,0
21858,1
5953,0
43941,1
36175,0
5417,0
8164,0
19024,0
5258,0
36314,0
8569,0
1908,0
42945,0
235,0
12221,0
31053,1
17993,0
40768,0
42094,0
28269,0
36274,0
26630,0
32309,1
14235,0
27550,0
19221,1
43352,1
1342,0
8514,0
34403,0
5289,0
39825,0
2219,0
9867,0
22432,0
16649,0
44509,0
20133,0
39772,0
32270,0
20623,0
1917,0
1828,0
42549,0
12944,0
39017,1
2048,0
39067,0
36992,0
26402,0
42117,1
30121,0
6471,0
32059,1
44562,0
13707,0
10956,0
846,0
38344,0
13237,0
18940,0
117,0
41621,1
22359,0
28762,0
14047,0
41443,0
16394,0
38126,0
9113,0
10789,0
4325,0
35374,0
24834,0
13049,0
27462,0
20124,0
13922,0
10591,0
11615,0
27155,0
6769,0
5624,0
1605,0
26916,0
27301,0
28040,0
3813,0
17265,0
10556,0
10169,0
34545,0
19128,1
35256,0
15918,0
6740,0
23289,0
15732,0
12201,0
7945,0
12912,0
14373,0
26085,0
6373,0
26750,0
16621,0
8260,0
7563,0
42579,1
6170,0
44259,0
3597,0
39072,0
4633,0
6231,0
29942,0
44640,0
44590,0
10269,0
38534,1
8154,0
35870,0
34690,0
39666,0
23347,0
40457,1
40956,0
1531,0
38654,0
19186,0
17307,0
18035,0
5124,0
5128,0
15038,0
4622,0
39593,0
16753,0
44263,0
2125,0
8152,0
28715,0
8719,0
55,0
17027,0
302,0
22202,0
14182,0
13571,0
29737,0
4433,0
19267,0
10480,0
43237,0
5242,0
22587,0
10490,0
23335,0
23639,0
16287,0
26345,0
42944,1
27709,0
18782,0
16912,0
39160,0
39765,0
13720,0
23075,0
36684,0
37561,0
21975,0
21513,0
23970,0
11316,1
28748,0
10163,0
4189,0
33450,0
36050,0
18276,0
41256,0
42695,0
24087,1
22425,0
11639,0
6092,0
6240,0
15187,0
40134,0
24230,0
17149,0
6256,0
12017,0
36602,0
39053,0
4301,0
5571,0
14392,0
7943,0
27185,0
36948,0
19968,0
21839,0
19861,0
39827,0
37676,0
43104,1
4855,0
4638,0
42334,1
31719,0
28936,0
17720,0
10211,0
23400,0
25950,0
6943,0
8019,0
42305,0
6951,0
39665,1
13054,0
15785,0
26714,0
37457,1
12175,0
39780,1
1252,0
44254,1
15258,0
19763,0
19203,0
22941,0
42824,0
37642,0
24301,0
41364,0
8429,0
42960,0
37147,0
32065,1
28554,0
43141,0
14493,0
7241,0
36203,0
26673,0
42799,1
37760,0
4545,0
21955,0
17105,0
34832,0
38781,0
13459,0
32217,0
4810,0
10918,0
3637,0
23538,0
23589,0
15110,0
38773,0
9862,0
45137,1
18389,0
12765,0
29205,0
40959,0
404,0
384,0
8704,0
40050,0
10346,0
18022,0
20389,0
21173,0
6940,0
6972,0
20314,0
4159,0
23848,0
8417,0
34977,0
27728,0
1015,0
37908,0
29564,0
23808,0
19260,0
9,0
10138,0
4805,0
5715,0
34365,0
27548,0
